epsilon [MeV/fm^3],p [MeV/fm^3],n [1/fm^3],mu [MeV]
2492.537786602605,1835.9104946827906,1.5360001063599593,2818.
2493.3318933805085,1836.67856517588,1.536281882713033,2818.5
2494.126145831024,1837.4467765558975,1.5365636557262519,2819.
2494.920543933705,1838.2151288236892,1.5368454334168167,2819.5
2495.7150877092927,1838.9836219801032,1.5371272078662657,2820.
2496.509777145794,1839.7522560259858,1.5374089881484856,2820.5
2497.3046122487744,1840.5210309621843,1.537690768041529,2821.
2498.0995930200347,1841.2899467895454,1.5379725497380439,2821.5
2498.894719453933,1842.0590035089144,1.5382543400792443,2822.
2499.689991559399,1842.8282011211386,1.5385361230323091,2822.5
2500.4854093427075,1843.5975396270633,1.5388179153961443,2823.
2501.2809727918534,1844.3670190275357,1.539099703658827,2823.5
2502.076681904637,1845.1366393234002,1.5393814904230265,2824.
2502.8725367007605,1845.9064005155042,1.5396632887238617,2824.5
2503.668537162414,1846.6763026046915,1.5399450805599475,2825.
2504.4646833006213,1847.446345591809,1.5402268809489115,2825.5
2505.260975117708,1848.216529477701,1.54050867980754,2826.
2506.0574126075653,1848.986854263213,1.5407904730792845,2826.5
2506.8539957778285,1849.7573199491899,1.5410722769025895,2827.
2507.650724621464,1850.5279265364766,1.541354085027968,2827.5
2508.447599142624,1851.298674025918,1.541635886752361,2828.
2509.244619346217,1852.0695624183577,1.5419176918588122,2828.5
2510.0417852309974,1852.8405917146415,1.5421995028450672,2829.
2510.839096794753,1853.6117619156125,1.5424813130058055,2829.5
2511.6365540393112,1854.3830730221157,1.5427631222358114,2830.
2512.434156963633,1855.1545250349945,1.5430449407943583,2830.5
2513.231905578229,1855.926117955093,1.5433267565773257,2831.
2514.0297998719097,1856.697851783255,1.5436085748260706,2831.5
2514.8278398537336,1857.4697265203235,1.5438903935193973,2832.
2515.626025529495,1858.241742167142,1.5441722119549217,2832.5
2516.4243568814886,1859.0138987245546,1.5444540319727162,2833.
2517.2228339234166,1859.7861961934036,1.5447358591195959,2833.5
2518.021456664294,1860.5586345745319,1.5450176759384024,2834.
2518.8202250837885,1861.331213868783,1.545299508192618,2834.5
2519.6191391930324,1862.103934076999,1.5455813359270516,2835.
2520.4181990047764,1862.8767952000226,1.5458631616102176,2835.5
2521.217404499201,1863.649797238696,1.546144995391853,2836.
2522.016755690968,1864.4229401938624,1.5464268294809111,2836.5
2522.8162525706184,1865.1962240663624,1.5467086661309601,2837.
2523.6158951548728,1865.969648857039,1.5469905023093096,2837.5
2524.4156834360897,1866.7432145667335,1.5472723422904358,2838.
2525.2156174060665,1867.516921196288,1.5475541837437448,2838.5
2526.0156970757375,1868.290768746544,1.5478360291033533,2839.
2526.815922444068,1869.0647572183425,1.548117870491564,2839.5
2527.6162935138514,1869.8388866125251,1.548399717799366,2840.
2528.4168102852545,1870.6131569299328,1.5486815673852914,2840.5
2529.2174727508095,1871.3875681714062,1.5489634090952333,2841.
2530.018280918804,1872.1621203377867,1.5492452668189236,2841.5
2530.81923480246,1872.9368134299152,1.5495271202522323,2842.
2531.6203343762745,1873.7116474486315,1.5498089710756482,2842.5
2532.4215796637973,1874.486622394776,1.5500908267311881,2843.
2533.2229706536755,1875.2617382691892,1.5503726819317452,2843.5
2534.024507347971,1876.0369950727113,1.550654539844573,2844.
2534.8261897444036,1876.8123928061823,1.550936397512873,2844.5
2535.62801785497,1877.5879314704416,1.5512182656694948,2845.
2536.4299916792957,1878.3636110663297,1.5515001292350512,2845.5
2537.232111207452,1879.139431594685,1.551781999051117,2846.
2538.034376449765,1879.9153930563475,1.5520638636794872,2846.5
2538.8367873946477,1880.6914954521567,1.5523457341155564,2847.
2539.639344065005,1881.4677387829515,1.5526276050311039,2847.5
2540.4420464368964,1882.2441230495706,1.5529094777253671,2848.
2541.2448945295996,1883.0206482528533,1.5531913451893515,2848.5
2542.0478883364917,1883.7973143936374,1.5534732212799918,2849.
2542.851027859073,1884.5741214727627,1.5537551042751154,2849.5
2543.654313099526,1885.3510694910665,1.5540369848641185,2850.
2544.4577440524995,1886.1281584493877,1.5543188642813415,2850.5
2545.261320729048,1886.905388348564,1.5546007424830457,2851.
2546.0650431250624,1887.6827591894335,1.5548826257826736,2851.5
2546.8689112423926,1888.4602709728338,1.5551645132946263,2852.
2547.672925077472,1889.2379236996035,1.5554464027702692,2852.5
2548.477084634606,1890.0157173705793,1.5557282923283227,2853.
2549.281389918187,1890.7936519865984,1.5560101850480865,2853.5
2550.085840917331,1891.571727548499,1.5562920777487605,2854.
2550.8904376480186,1892.3499440571172,1.5565739705183554,2854.5
2551.6951801068553,1893.1283015132913,1.5568558663188512,2855.
2552.5000682891887,1893.9067999178565,1.5571377669601472,2855.5
2553.3051021903075,1894.6854392716505,1.5574196647145426,2856.
2554.110281831778,1895.4642195755096,1.5577015601573132,2856.5
2554.9156071986995,1896.24314083027,1.5579834656042129,2857.
2555.7210782876136,1897.0222030367686,1.5582653653167906,2857.5
2556.5266951126364,1897.8014061958406,1.5585472724961147,2858.
2557.3324576747414,1898.5807503083229,1.5588291836520878,2858.5
2558.138365964605,1899.3602353750507,1.5591110938667723,2859.
2558.944419979673,1900.13986139686,1.5593930065704877,2859.5
2559.7506197423736,1900.9196283745869,1.5596749200258142,2860.
2560.5569652350346,1901.6995363090655,1.5599568275747766,2860.5
2561.363456464345,1902.479585201132,1.5602387445176922,2861.
2562.1700934281494,1903.2597750516215,1.5605206623864036,2861.5
2562.9768761287123,1904.0401058613688,1.5608025842086457,2862.
2563.7838045631793,1904.8205776312088,1.561084500940703,2862.5
2564.590878749577,1905.601190361976,1.5613664232942734,2863.
2565.398098669374,1906.3819440545053,1.5616483479638101,2863.5
2566.2054643273473,1907.1628387096312,1.5619302824596601,2864.
2567.0129757248546,1907.9438743281871,1.562212206966091,2864.5
2567.820632876859,1908.7250509110086,1.5624941339111056,2865.
2568.628435758138,1909.506368458929,1.5627760700483697,2865.5
2569.4363843920914,1910.287826972782,1.5630579995430243,2866.
2570.244478772028,1911.0694264534013,1.5633399358064275,2866.5
2571.0527188955257,1911.8511669016207,1.563621867703121,2867.
2571.861104768911,1912.6330483182737,1.5639038071123395,2867.5
2572.6696363883584,1913.4150707041936,1.5641857498706069,2868.
2573.4783137539143,1914.1972340602133,1.5644676869005922,2868.5
2574.2871368745887,1914.979538387166,1.5647496333268405,2869.
2575.0961057398204,1915.7619836858844,1.565031573377285,2869.5
2575.9052203647066,1916.544569957202,1.5653135246658434,2870.
2576.7144807281898,1917.3272972019508,1.5655954712359001,2870.5
2577.5238868612655,1918.1101654209629,1.5658774182730875,2871.
2578.333438738963,1918.8931746150715,1.5661593730668437,2871.5
2579.143136369739,1919.6763247851077,1.56644131663738,2872.
2579.952979756173,1920.4596159319044,1.566723272862495,2872.5
2580.76296890001,1921.243048056294,1.5670052338975782,2873.
2581.5731038083604,1922.0266211591065,1.5672871917409108,2873.5
2582.383384467657,1922.8103352411754,1.5675691527110789,2874.
2583.193810885826,1923.5941903033308,1.5678511078834159,2874.5
2584.0043830711506,1924.3781863464046,1.56813306845168,2875.
2584.8151010129804,1925.1623233712285,1.5684150412629922,2875.5
2585.6259647153593,1925.9466013786327,1.5686969998969127,2876.
2586.4369741795563,1926.7310203694487,1.5689789671568979,2876.5
2587.248129409481,1927.5155803445073,1.5692609414365961,2877.
2588.0594304022316,1928.3002813046387,1.5695429082497436,2877.5
2588.870877154122,1929.0851232506734,1.5698248849695,2878.
2589.6824696805324,1929.8701061834427,1.5701068532315237,2878.5
2590.494207966891,1930.6552301037755,1.5703888382533029,2879.
2591.3060920323232,1931.440495012503,1.5706708096719355,2879.5
2592.1181218566885,1932.2259009104541,1.5709527863860457,2880.
2592.9302974520447,1933.0114477984598,1.5712347669571185,2880.5
2593.7426188208265,1933.7971356773492,1.5715167590897392,2881.
2594.5550859566015,1934.5829645479516,1.5717987344979938,2881.5
2595.367698858619,1935.3689344110971,1.5720807273066288,2882.
2596.1804575500373,1936.1550452676138,1.5723627164259935,2882.5
2596.993361997054,1936.941297118332,1.5726446975869075,2883.
2597.8064122365877,1937.7276899640801,1.572926694185705,2883.5
2598.6196082393803,1938.514223805687,1.5732086845797688,2884.
2599.43295001783,1939.3008986439809,1.573490680529495,2884.5
2600.2464375781074,1940.0877144797914,1.5737726751744991,2885.
2601.0600709143423,1940.8746713139462,1.574054670637802,2885.5
2601.873850033705,1941.6617691472743,1.5743366711601152,2886.
2602.687774929126,1942.4490079806028,1.5746186703026992,2886.5
2603.5018456061957,1943.2363878147603,1.5749006746013994,2887.
2604.3160620651365,1944.0239086505749,1.575182675903113,2887.5
2605.1304243031464,1944.8115704888742,1.5754646866186623,2888.
2605.9449323181448,1945.599373330485,1.575746689684315,2888.5
2606.7595861319915,1946.3873171762357,1.576028701779798,2889.
2607.5743857165435,1947.1754020269536,1.5763107124447666,2889.5
2608.3893310937747,1947.963627883465,1.5765927200012873,2890.
2609.204422264,1948.751994746598,1.5768747422283422,2890.5
2610.01965921388,1949.5405026171788,1.5771567543081042,2891.
2610.8350419504563,1950.3291514960347,1.5774387718962581,2891.5
2611.6505704840743,1951.1179413839918,1.5777207859339872,2892.
2612.466244799701,1951.9068722818765,1.5780028085154396,2892.5
2613.282064902948,1952.695944190516,1.5782848340456763,2893.
2614.0980308094163,1953.4851571107356,1.578566852771671,2893.5
2614.9141424983723,1954.2745110433616,1.5788488866873847,2894.
2615.7303999883547,1955.0640059892207,1.5791309131032476,2894.5
2616.5468032676254,1955.8536419491375,1.579412937333218,2895.
2617.363352343721,1956.6434189239385,1.5796949671477931,2895.5
2618.1800472137847,1957.4333369144483,1.579976999538588,2896.
2618.996887885892,1958.2233959214936,1.5802590344968435,2896.5
2619.8138743513814,1959.013595945899,1.5805410738317238,2897.
2620.6310066121414,1959.8039369884896,1.580823111878509,2897.5
2621.448284680017,1960.59441905009,1.5811051495049042,2898.
2622.265708542787,1961.3850421315256,1.5813871889517657,2898.5
2623.0832782075368,1962.1758062336207,1.5816692266814614,2899.
2623.9009936672987,1962.9667113572004,1.581951274687598,2899.5
2624.7188549407465,1963.7577575030887,1.5822333174383076,2900.
2625.536862013226,1964.5489446721094,1.5825153696164906,2900.5
2626.3550148960044,1965.3402728650876,1.582797420376045,2901.
2627.1733135777413,1966.1317420828468,1.5830794666290988,2901.5
2627.991758063417,1966.923352326211,1.5833615205376592,2902.
2628.810348364467,1967.7151035960037,1.5836435690223407,2902.5
2629.6290844653863,1968.506995893049,1.5839256224357083,2903.
2630.447966376575,1969.2990292181703,1.5842076833628216,2903.5
2631.266994101537,1970.0912035721904,1.5844897412882673,2904.
2632.0861676337436,1970.8835189559327,1.584771806555973,2904.5
2632.905486970465,1971.67597537022,1.5850538621878822,2905.
2633.7249521329963,1972.468572815876,1.5853359265340423,2905.5
2634.5445631007833,1973.2613112937229,1.5856179981479894,2906.
2635.3643198806276,1974.0541908045834,1.5859000606965958,2906.5
2636.1842224815596,1974.8472113492799,1.5861821335792263,2907.
2637.0042708925744,1975.6403729286353,1.5864642035503502,2907.5
2637.824465118572,1976.433675543471,1.5867462678470512,2908.
2638.6448051679627,1977.2271191946097,1.5870283463029102,2908.5
2639.4652910320037,1978.0207038828735,1.5873104158021714,2909.
2640.285922709557,1978.8144296090836,1.5875924935930819,2909.5
2641.1067002192276,1979.6082963740623,1.5878745770750273,2910.
2641.9276235372545,1980.4023041786304,1.588156653152051,2910.5
2642.7486926858232,1981.19645302361,1.5884387362013226,2911.
2643.569907650731,1981.990742909822,1.5887208147765655,2911.5
2644.391268445566,1982.7851738380878,1.5890029047011383,2912.
2645.2127750501727,1983.579745809228,1.5892849908616187,2912.5
2646.034427489961,1984.3744588240638,1.589567079681728,2913.
2646.8562257566323,1985.1693128834163,1.5898491692933026,2913.5
2647.678169851542,1985.9643079881052,1.590131258882705,2914.
2648.5002597688326,1986.7594441389515,1.5904133567479186,2914.5
2649.3224955194523,1987.5547213367754,1.5906954451907889,2915.
2650.1448770895304,1988.3501395823969,1.5909775452607795,2915.5
2650.9674045022603,1989.1456988766367,1.5912596418600773,2916.
2651.7900777383798,1989.941399220314,1.5915417391338298,2916.5
2652.612896799747,1990.7372406142495,1.5918238476067823,2917.
2653.4358617021517,1991.5332230592612,1.5921059428700859,2917.5
2654.2589724347117,1992.32934655617,1.592388049624856,2918.
2655.08222900422,1993.125611105795,1.5926701585753928,2918.5
2655.9056314052345,1993.9220167089552,1.5929522679988177,2919.
2656.729179643695,1994.7185633664699,1.5932343704673249,2919.5
2657.55287372365,1995.5152510791577,1.5935164850713988,2920.
2658.376713637748,1996.312079847838,1.593798596084979,2920.5
2659.200699389935,1997.109049673329,1.5940807102964338,2921.
2660.024830977579,1997.9061605564498,1.5943628309299671,2921.5
2660.8491084122784,1998.7034124980178,1.5946449498714876,2922.
2661.6735316815125,1999.5008054988525,1.5949270661997814,2922.5
2662.4981007958686,2000.2983395597712,1.5952091912757398,2923.
2663.322815757883,2001.0960146815924,1.5954913085867262,2923.5
2664.147676549873,2001.8938308651332,1.5957734347922465,2924.
2664.9726831984267,2002.6917881112126,1.5960555626750914,2924.5
2665.7978356821536,2003.4898864206475,1.5963376906173765,2925.
2666.623134022546,2004.2881257942554,1.5966198188294254,2925.5
2667.448578205011,2005.0865062328535,1.596901946602599,2926.
2668.27416823924,2005.8850277372594,1.5971840798730093,2926.5
2669.0999041175405,2006.6836903082894,1.5974662111433804,2927.
2669.925785843082,2007.4824939467617,1.5977483531253496,2927.5
2670.751813417418,2008.281438653492,1.5980304864354602,2928.
2671.577986847085,2009.0805244292974,1.5983126247062949,2928.5
2672.4043061338953,2009.8797512749948,1.598594767193234,2929.
2673.2307712626957,2010.6791191913994,1.5988769140412264,2929.5
2674.0573822538236,2011.4786281793286,1.5991590578458765,2930.
2674.884139096385,2012.278278239598,1.5994411959690746,2930.5
2675.7110417929525,2013.0780693730244,1.5997233426240376,2931.
2676.5380903419846,2013.8780015804223,1.600005494962062,2931.5
2677.3652847514913,2014.6780748626084,1.6002876479047352,2932.
2678.1926250210854,2015.478289220398,1.6005697926669709,2932.5
2679.020111147312,2016.278644654607,1.6008519516673645,2933.
2679.8477431374604,2017.0791411660498,1.6011341034089215,2933.5
2680.6755209873654,2017.8797787555418,1.6014162596934245,2934.
2681.503444688624,2018.6805574238988,1.601698425391028,2934.5
2682.3315142561046,2019.4814771719352,1.6019805830478646,2935.
2683.1597296973982,2020.282538000466,1.6022627473888706,2935.5
2683.9880909878807,2021.0837399103057,1.6025449083643055,2936.
2684.8165981468806,2021.8850829022686,1.6028270733369459,2936.5
2685.6452511780453,2022.6865669771692,1.603109238043566,2937.
2686.474050073087,2023.4881921358224,1.6033914026953775,2937.5
2687.302994828487,2024.2899583790413,1.603673578107297,2938.
2688.132085457187,2025.09186570764,1.603955743275355,2938.5
2688.9613219599664,2025.8939141224332,1.6042379165956053,2939.
2689.79070432332,2026.6961036242342,1.604520098560803,2939.5
2690.6202325530344,2027.4984342138564,1.6048022757649505,2940.
2691.4499066648514,2028.300905892113,1.6050844538303808,2940.5
2692.2797266505313,2029.1035186598178,1.6053666268046969,2941.
2693.1096924990657,2029.9062725177837,1.6056488155850257,2941.5
2693.9398042276807,2030.709167466824,1.605930994268443,2942.
2694.770061826883,2031.512203507752,1.6062131763890326,2942.5
2695.600465301092,2032.3153806413793,1.6064953703068265,2943.
2696.4310146599437,2033.118698868519,1.6067775493444296,2943.5
2697.261709892218,2033.9221581899842,1.607059741046691,2944.
2698.092550995451,2034.725758606587,1.6073419297399163,2944.5
2698.9235379884826,2035.5295001191394,1.6076241245726335,2945.
2699.754670853197,2036.3333827284537,1.6079063193781267,2945.5
2700.585949603487,2037.1374064353417,1.6081885167106522,2946.
2701.4173742263365,2037.9415712406148,1.608470714780896,2946.5
2702.2489447447197,2038.745877145086,1.6087529120952442,2947.
2703.0806611374674,2039.5503241495662,1.609035115966988,2947.5
2703.9125234111684,2040.3549122548666,1.609317320805171,2948.
2704.7445315749874,2041.1596414617984,1.6095995203887343,2948.5
2705.5766856219343,2041.9645117711734,1.6098817307664224,2949.
2706.4089855623765,2042.769523183802,1.610163932394304,2949.5
2707.2414313813856,2043.5746757004958,1.6104461437760107,2950.
